,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Age,HomePlanet,CryoSleep,Destination,VIP,Transported
7281,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2304876987098435,2.7816287218056477,0.0,0.0,0.0,2.0,0.0,0
3083,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
2468,-0.346117122012297,-0.10304830129348444,2.8801207130363955,0.3920640969836581,6.095922652824953,0.0,1.0,0.0,0.0,0.0,0
1226,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,1
2073,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,1
196,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,1
7163,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,1
596,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
797,-0.346117122012297,-0.1704446295188626,-0.3025117675992904,-0.2724889442963616,4.389544556423899,0.0,1.0,0.0,2.0,0.0,0
2469,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,0.32112865999309415,-0.20295213076665655,0.0,0.0,0.0,2.0,0.0,0
1528,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
1907,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
7500,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
4391,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,1
3843,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,0.0,0.0,1
4724,-0.346117122012297,-0.26996444129091635,18.179806326075582,1.0090157265989572,6.255810912784184,0.0,1.0,0.0,2.0,0.0,0
5770,-0.346117122012297,1.0458386396699713,-0.3025117675992904,0.4489991187787159,-0.2553448939171389,0.0,1.0,0.0,2.0,0.0,1
5973,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
5043,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,1
2140,0.08102312572747908,-0.023684400766403626,-0.30073871329252955,-0.2724889442963616,-0.2598615114301115,0.0,0.0,0.0,1.0,0.0,0
4880,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,1
1957,0.5176553789725834,-0.2831917580454298,-0.22981654102209642,0.3901973749575906,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
6614,-0.346117122012297,0.27928414013459535,-0.3025117675992904,-0.2687555002442267,-0.25715154092232795,0.0,0.0,0.0,0.0,0.0,1
3761,-0.346117122012297,-0.2825618858190244,-0.3025117675992904,-0.2538217240356869,-0.22643854183411416,0.0,0.0,0.0,2.0,0.0,0
2453,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,0.0,0.0,1
1496,-0.346117122012297,10.672805748050155,-0.3025117675992904,0.4032644291400629,-0.2643781289430841,0.0,1.0,0.0,0.0,0.0,1
355,0.2724452367516009,-0.25547738008359205,0.32869556560756436,-0.2724889442963616,-0.2643781289430841,3.0,0.0,0.0,2.0,0.0,0
7905,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
2602,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
750,-0.346117122012297,-0.17863296846213284,-0.29541955037224704,1.7594379810780805,0.044558508944242785,0.0,1.0,0.0,2.0,1.0,0
4701,-0.346117122012297,-0.2831917580454298,3.42444838521197,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
1009,-0.2211390495254736,0.16338765047600115,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
7082,0.1490491651823323,1.5207622983796452,-0.3025117675992904,-0.2724889442963616,10.958513067291271,0.0,1.0,0.0,2.0,1.0,0
3614,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,0.0,0.0,1
5871,2.189830348827929,-0.2831917580454298,-0.2989656589857687,-0.19128653616242663,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8505,-0.34453512109474227,-0.2831917580454298,-0.19967461780716236,-0.2724889442963616,0.4600873201377234,0.0,0.0,0.0,2.0,0.0,1
4049,-0.346117122012297,-0.16540565170761937,0.959902898814419,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
1342,1.063445695528964,-0.2831917580454298,0.12834042894359082,-0.2724889442963616,-0.2598615114301115,3.0,2.0,0.0,0.0,0.0,0
8234,-0.3239691091665308,0.1879526673058119,-0.3025117675992904,-0.23422114276197845,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
680,2.3353744332429636,-0.2831917580454298,-0.3025117675992904,-0.24355475289231582,0.050881773462404446,0.0,2.0,0.0,2.0,0.0,0
1542,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
6051,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,0
7228,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
8676,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,0
2388,3.612049173709628,-0.2831917580454298,-0.1322985541502509,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
8322,-0.346117122012297,-0.2831917580454298,0.796781902592423,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
8257,1.0096576643321031,-0.2831917580454298,-0.30073871329252955,-0.26502205619209174,-0.24902162939897723,0.0,0.0,0.0,2.0,0.0,0
1123,-0.346117122012297,0.07898477213767711,0.016638007617658653,-0.2687555002442267,-0.2246318948289251,0.0,0.0,0.0,2.0,0.0,0
2599,-0.346117122012297,-0.2825618858190244,-0.3025117675992904,-0.09048354675478319,0.18096035783601577,0.0,0.0,0.0,1.0,0.0,1
6484,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
3286,0.9337216202894764,-0.2831917580454298,-0.24754708408970472,0.4116646782573665,-0.2643781289430841,0.0,2.0,0.0,0.0,0.0,0
6087,-0.2148110458552547,-0.2831917580454298,2.516644580150426,-0.2164872835143375,-0.2643781289430841,0.0,2.0,0.0,0.0,0.0,1
6102,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,0.0,1.0,2.0,0.0,1
68,-0.346117122012297,-0.2825618858190244,-0.3025117675992904,-0.2724889442963616,0.6958547543148939,3.0,0.0,0.0,2.0,0.0,0
7127,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
2340,-0.346117122012297,3.1225273701285863,-0.3025117675992904,-0.006481055581746996,0.7608940465016996,0.0,1.0,0.0,2.0,0.0,0
6344,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
5414,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7223,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
7474,-0.31922310641386664,-0.07281443442602509,0.9528106815873757,-0.2566218070747881,0.06623827300651133,0.0,0.0,0.0,2.0,0.0,0
3543,-0.346117122012297,-0.27248393019653794,-0.3025117675992904,-0.2724889442963616,0.443827497091022,3.0,0.0,0.0,2.0,0.0,0
2441,-0.2527790678765681,-0.2831917580454298,0.5290507022715379,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
5339,-0.346117122012297,-0.2831917580454298,1.4226700728789952,-0.2454214749183833,-0.2643781289430841,3.0,0.0,0.0,2.0,0.0,1
6205,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
2587,0.15063116609988703,-0.281932013592619,0.8464274231817261,-0.18661973109725793,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
2801,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
7632,-0.346117122012297,0.036783332968515096,-0.3025117675992904,-0.23142105972287724,-0.03222398877629168,3.0,0.0,0.0,2.0,0.0,0
8009,-0.33029711283674973,-0.2806722691398082,-0.30073871329252955,-0.2724889442963616,0.45015076160918366,0.0,0.0,0.0,2.0,0.0,1
1183,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
8459,-0.346117122012297,0.3366025127374871,-0.3025117675992904,12.789898433110766,0.01745880386640709,0.0,1.0,0.0,0.0,0.0,0
5335,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
6180,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
7683,-0.3160591045787572,1.9862378736932382,-0.3025117675992904,0.12045604219084102,0.20264012189828431,0.0,1.0,0.0,2.0,0.0,1
4854,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,1
5571,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,1.457962373868184,-0.10990980999942067,0.0,1.0,0.0,0.0,0.0,0
3895,-0.10248898070886915,-0.17611347955651124,3.3748028646226667,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,1
2288,-0.29707509356810047,-0.22461364098972728,0.7223136217084681,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
5207,-0.26543507521700593,-0.27689303578137575,1.0343711796983739,1.0454168061072728,-0.14062280908763444,0.0,2.0,0.0,2.0,0.0,0
2404,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
5481,-0.28916508898032683,-0.2831917580454298,-0.3025117675992904,1.0482168891463741,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
5936,-0.346117122012297,-0.17296411842448423,-0.3025117675992904,-0.2622219731529905,0.22070659195017478,0.0,0.0,0.0,2.0,0.0,0
7867,-0.08825097245087662,-0.1912304129902409,-0.20676683503420568,-0.043815496103096416,-0.1785623961966044,0.0,0.0,0.0,2.0,0.0,0
4201,-0.3097311009085383,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.24902162939897723,0.0,0.0,0.0,0.0,0.0,0
2032,-0.346117122012297,0.20432934519235238,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,1
7302,0.8704415835872873,-0.2831917580454298,-0.3025117675992904,-0.27155558328332785,0.3941447044483232,0.0,0.0,0.0,2.0,0.0,0
7930,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,0.0,0.0,1
8278,-0.346117122012297,-0.010457084011890156,-0.29541955037224704,-0.2724889442963616,1.5603353462978524,0.0,0.0,0.0,0.0,0.0,0
4484,0.058875112881712904,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,0.072561537524673,0.0,0.0,0.0,0.0,0.0,0
438,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
8003,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,0
1966,-0.33029711283674973,0.40651832986848685,2.31097028056617,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,1
8134,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,0
4026,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
3718,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,0
866,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,1.0,0.0,1
4720,1.686754057045526,-0.2831917580454298,-0.2776890073046388,1.0211494197683957,-0.2643781289430841,3.0,2.0,0.0,2.0,0.0,0
5523,0.889425594597944,-0.281932013592619,-0.3025117675992904,-0.21555392250130376,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,1
144,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,0
7405,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
1422,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
3777,2.8574347360360233,4.2311024886020965,-0.3025117675992904,2.019845703714493,-0.22192192432114152,0.0,1.0,0.0,0.0,0.0,1
6978,-0.346117122012297,6.046394245102468,0.0769218540475268,4.6621907316129985,1.402253733343811,0.0,1.0,0.0,0.0,0.0,0
8601,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
4867,-0.346117122012297,0.29251145688910885,-0.3025117675992904,1.998378400414717,0.32007217723557235,0.0,1.0,0.0,2.0,0.0,1
3915,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
1178,-0.346117122012297,-0.16225629057559235,-0.3025117675992904,0.2548600280676989,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
2327,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
5800,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,1.0,1.0,2.0,0.0,1
1847,-0.346117122012297,4.779091325574797,-0.3025117675992904,-0.27155558328332785,-0.2625714819378951,0.0,1.0,0.0,0.0,0.0,1
4047,0.3056672560202502,-0.2831917580454298,0.7028100243340991,0.45086584080478337,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
5823,1.2042437771913346,-0.2831917580454298,-0.2971926046790079,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8255,0.5809354156747725,-0.27689303578137575,-0.3025117675992904,-0.24448811390534955,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
476,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
8451,-0.34453512109474227,0.14260186700462285,-0.27946206161139964,-0.06994960446804101,-0.2634748054404896,0.0,0.0,0.0,2.0,0.0,0
981,-0.346117122012297,-0.2831917580454298,2.403169104517733,0.6235376282160244,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
3803,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,2.0,1.0,2.0,0.0,1
1381,-0.346117122012297,0.20432934519235238,-0.3025117675992904,5.5656841922296545,-0.25895818792751696,0.0,1.0,0.0,2.0,0.0,0
4753,0.5113273753023645,-0.17296411842448423,-0.3025117675992904,-0.2678221392311929,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
7138,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,2.0,0.0,1
1658,-0.11672698896686169,0.025445632893217832,-0.2723698443843563,-0.22675425465770857,-0.2634748054404896,0.0,0.0,0.0,0.0,0.0,0
2307,3.757593258124663,-0.16036667389637616,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
657,5.803120444522924,-0.2831917580454298,-0.3025117675992904,-0.2612886121399568,-0.2643781289430841,0.0,2.0,0.0,2.0,1.0,0
8535,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
3937,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
7960,-0.346117122012297,-0.2831917580454298,3.3074268009657555,-0.27062222227029414,-0.2634748054404896,0.0,0.0,0.0,2.0,0.0,1
5877,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,0.0,0.0,1
6215,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,0.5750028555382702,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8013,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,2.0,1.0,2.0,0.0,1
1108,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
158,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,1
2367,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,2.0,0.0,2.0,0.0,1
5731,-0.2812550843925532,-0.020535039634376608,-0.3025117675992904,-0.2332877817489447,0.013845509856028997,0.0,0.0,0.0,2.0,0.0,1
4702,1.7595260992530435,-0.2831917580454298,1.4226700728789952,0.17925778601196637,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
1127,-0.346117122012297,-0.1301328070289168,0.5201854307377338,-0.20622031237096639,-0.25715154092232795,0.0,0.0,0.0,2.0,0.0,1
3023,-0.31447710366120246,0.1281148057972986,-0.3025117675992904,-0.1595522617192796,0.17192712281007053,0.0,1.0,0.0,2.0,0.0,0
7577,-0.33187911375430446,1.1724429571774573,-0.3025117675992904,0.31832857695399297,-0.2634748054404896,0.0,1.0,0.0,0.0,0.0,1
4504,-0.34295312017718754,-0.2831917580454298,-0.3025117675992904,-0.264088695179058,0.4167277920131863,0.0,0.0,0.0,2.0,0.0,0
962,-0.346117122012297,-0.28004239691340277,-0.3025117675992904,0.28192749744567724,-0.07558351690082879,0.0,0.0,0.0,0.0,0.0,0
2992,1.3893378845452375,-0.2831917580454298,-0.16066742305842413,0.2772606923805086,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
6749,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,0.8205133976729381,0.0,0.0,0.0,2.0,0.0,0
8226,-0.346117122012297,0.07646528323205551,-0.1571213144449025,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,1.0,0.0,0
3338,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,1.1890693867315034,0.0,0.0,0.0,2.0,0.0,0
8142,-0.024970935748687577,-0.2831917580454298,0.0024535731635720306,1.090218134732892,-0.12797628005131112,0.0,2.0,0.0,0.0,0.0,0
6673,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,2.0,0.0,1
6588,-0.3049850981558741,1.542177954077429,-0.2865542788384429,-0.2724889442963616,-0.2282451888393032,0.0,1.0,0.0,2.0,0.0,1
5170,-0.29707509356810047,-0.2831917580454298,-0.3025117675992904,0.32019529898006044,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,1
7942,-0.048700949512008464,-0.2831917580454298,-0.04896500173249198,1.0743509975113188,0.2369664149968762,0.0,0.0,0.0,2.0,0.0,0
7734,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
8354,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,2.0,1.0,2.0,0.0,1
1756,-0.346117122012297,-0.2453994244611056,-0.3025117675992904,0.3304622701234315,0.7428275764498091,0.0,0.0,0.0,2.0,0.0,0
8647,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,2.0,0.0,0
8667,-0.346117122012297,1.588788498831429,-0.3025117675992904,-0.24635483593141702,-0.09455331045531377,0.0,1.0,0.0,2.0,0.0,1
6080,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
3938,-0.346117122012297,0.27487503454975754,-0.3025117675992904,-0.21835400554040496,0.13398753570110056,0.0,0.0,0.0,2.0,0.0,0
8169,-0.346117122012297,0.08969259998656898,-0.011730861290514594,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
8156,-0.346117122012297,-0.12761331812329518,1.5822449604874695,-0.23888794782714712,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,1
1018,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,1.0,0.0,1.0,2.0,0.0,1
1882,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,1.0,1.0,2.0,0.0,1
7880,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,0
605,-0.346117122012297,0.8367210605033772,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
8478,-0.346117122012297,-0.27815278023418655,0.2967805880858695,-0.14648520753680733,0.08791803706877989,0.0,0.0,0.0,2.0,0.0,0
5209,-0.346117122012297,-0.2825618858190244,0.8801154550101818,0.5647358843948991,-0.22553521833151963,0.0,0.0,0.0,2.0,0.0,0
6293,0.2898472468447029,-0.2674449523852947,-0.2865542788384429,0.07565471356522173,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8162,0.06203911471682236,0.031744355157271864,-0.2971926046790079,-0.25848852910085557,-0.14875272061098516,0.0,0.0,0.0,2.0,0.0,1
8663,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,1.0,1.0,0.0,1
5709,0.45753934410550384,-0.2831917580454298,-0.3025117675992904,-0.2192873665534387,-0.04487051781261501,0.0,0.0,0.0,1.0,0.0,1
7118,12.64052841019445,-0.2718540579701325,0.4634476929213873,3.0502762621037367,-0.21559865980297988,0.0,1.0,0.0,2.0,0.0,0
3655,-0.3413711192596328,0.5356421362815945,-0.3025117675992904,0.8942123219958077,0.7726372520354283,0.0,1.0,0.0,2.0,0.0,0
1440,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
271,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
3645,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2118204784491688,0.16921715230228698,0.0,0.0,0.0,2.0,0.0,0
8112,0.8134895505553172,-0.2831917580454298,0.5042279419768864,-0.2724889442963616,-0.2643781289430841,0.0,2.0,0.0,2.0,0.0,0
8184,-0.30814909999098355,0.1911020284378389,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,3.0,0.0,0.0,2.0,0.0,0
5157,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
6346,0.7612835202760112,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,0.0,0.0,0.0,0
3971,-0.346117122012297,-0.2825618858190244,0.09287934280837426,0.26886044326320496,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
8244,-0.346117122012297,1.3116447192130514,-0.3025117675992904,-0.08208329763747957,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,1
2474,-0.346117122012297,-0.2831917580454298,0.8854346179304644,-0.2724889442963616,-0.23547177686005938,0.0,0.0,0.0,2.0,0.0,1
6912,0.28510124409203874,-0.2693345690645109,0.5095471048971688,0.19979172829870853,-0.0954566339579083,3.0,0.0,0.0,2.0,0.0,0
3814,2.6612666222592374,0.5205252028478649,-0.3025117675992904,6.784653675251713,-0.2535382469119498,0.0,1.0,0.0,2.0,0.0,0
252,-0.346117122012297,-0.22209415208410568,-0.3025117675992904,-0.25942189011388933,0.03642859742089207,0.0,0.0,0.0,2.0,0.0,0
1650,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,0.0,2.0,0.0,1
1581,1.039715681765643,-0.2831917580454298,-0.29364649606548626,-0.27155558328332785,-0.24992495290157174,3.0,0.0,0.0,0.0,0.0,0
6079,-0.346117122012297,-0.2831917580454298,-0.03478056727840536,0.20165845032477603,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
954,-0.346117122012297,-0.20067849638632196,0.1708937323058507,0.24459305692432784,-0.2643781289430841,0.0,0.0,0.0,2.0,0.0,0
5562,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,1.0,1.0,0.0,0.0,1
8326,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,1.2264888426358176,3.0553357430917885,0.0,0.0,0.0,1.0,0.0,0
689,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,2.0,0.0,1.0,0.0,0.0,1
3703,-0.346117122012297,-0.2831917580454298,-0.3025117675992904,-0.2724889442963616,-0.2643781289430841,0.0,0.0,1.0,2.0,0.0,1
5240,-0.346117122012297,0.23519308428621713,-0.3025117675992904,0.8176767189270414,-0.2517315999067608,3.0,0.0,0.0,2.0,0.0,0
